text_content_anonymous,preconceito,num_tokens,Capacitismo,Gordofobia,Int.Religiosa,LGBTFobia,Misoginia,Xenofobia,Racismo,Hetarismo,Prec.Politico
"ÚLTIMO DEBATE DA GLOBO PRESIDENCIÁVEIS 
VAMOS ASSISTIR PELO OS CANAIS  DE DIREITA NO YOUTUBE  PRA GLOBO NÃO TER MUITA AUDIÊNCIA:chart_decreasing:",1,20,0,0,0,0,0,0,0,0,0
"Vamos tentar nesta semana convencer os isentos, disse isso o dia todo aqui. Vamos conversar com os vizinhos isentos. Com seus parentes isentos , com sua comadre e seu compadre isentos, seus amigos de trabalho, o rapaz do ônibus dentro de mansidão que é nossa. Vamos convencer a turma dos isentos e votarem nos candidatos da direita em.todas esferas , convença também a sua avó e seu avô, diga a eles que o voto deles representa a garantia de um futuro servil e sadio a nossa nação  e a nossa família. Hoje eu convenci a dois amigos que aceitaram meus argumentos, amanhã tentarei mais dois amigos, até domingo quero atingir pelo menos 10 isentos e atingir minha meta se cada um de nós fizermos esse trabalho atingiremos facilmente 20milhoes de votos e aí ganhamos com larga folga. Recorte na lista abaixo os candidatos do seu estado e depois de conversar com os isentos envie sua lista Santa de bons canditados apoiadores da da direita e do nosso amado PR Bolsonaro.  Abaixo a lista",0,173,0,0,1,0,0,0,0,0,0
":bomb: :bomb::bomb: Bomba bomba :bomb::bomb::bomb:
Querem enganar e desanimar o povo brasileiro. Não acreditem nessas pesquisas. :index_pointing_up::index_pointing_up::index_pointing_up::index_pointing_up::index_pointing_up::index_pointing_up::index_pointing_up::index_pointing_up::face_with_symbols_on_mouth::face_with_symbols_on_mouth::face_with_symbols_on_mouth::face_with_symbols_on_mouth:",0,17,0,0,0,0,0,0,0,0,0
"CANDIDATOS EM 2022
Deputado Estadual: Felipe pombel 22622.
 Deputado Federal: General Pazuelo 2212.
 Senador: Daniel Silveira 142.
 Governador: Claudio Castro 22.
 Presidente: Bolsonaro 22.
 BRASIL ACIMA DE TUDO E DEUS ACIMA DE TODOS.",0,33,0,0,1,0,0,0,0,0,1
"Ela é uma traíra, temos que votar na damares e Coronel moreno",0,12,0,0,0,0,0,0,0,0,1
"*MINHAS OPÇÕES DE VOTO*

*Deputado Federal*
2222 Bia kicis 

*Deputado Distrital Emanuel Resolve 70222

 *Senadora Damares*100
 

*Governador*
14 Coronel moreno 

*Presidente*
:keycap_2::keycap_2:Bolsonaro",0,22,0,0,0,0,0,0,0,0,1
E daí. A culpa é do cidadão q não presta. Né do governo não. Bandido tem em todo lugar.,0,19,0,0,0,0,0,0,0,0,0
":man_bowing::woman_bowing_light_skin_tone::palms_up_together::yellow_heart::red_heart::green_heart::yellow_heart::Brazil::clapping_hands_light_skin_tone: Pastor [USER] disse que o Presidente é o cara mais Patriota que ele conhece! A Mídia mente todos os dias contra ele, e ele permanece de pé! [USER] :keycap_2::keycap_2: 
#deus #familia #patria #liberdade",0,34,0,0,1,0,0,0,0,0,1
A eleição do Romário SÓ FAVORECE A ESQUERDA. Ele é o candidato da esquerda.,0,14,0,0,0,0,0,0,0,0,0
"*Gente, nestas eleições, vamos expulsar do senado: David Alcolumbre, Romário, Acir gurgacz, Alexandre Silveira, Dario Berger, elmano Ferrer, guaracy Silveira, Álvaro dias, Jean Paul Prates, José Serra,  Luis Carlos do Carmo, Luiz pastore, nilda gomdim, Otto Alencar, Omar Aziz, regufe, tasso jereissati, telmario Motta, wellington Fagundes e vamos substitui-Los pelos nossos candidatos da listagem conforme amostra estado por estado*",0,59,0,0,1,0,0,0,0,0,0
":backhand_index_pointing_up:Esquerda ja ta usando isso pra narrativa... ""esqueceram propositalmente"" de avisar que quem parou o ataque foi um homem armado que passava na rua...",0,24,0,0,1,0,0,0,0,0,0
"Veja o que passa agora na Record..
Sobre a esquerda.

C tá eh loku
:weary_cat::weary_cat::weary_cat::weary_cat::weary_cat::weary_cat::weary_cat::weary_cat::weary_cat::persevering_face::weary_cat::weary_cat::weary_cat::weary_cat::weary_cat::weary_cat::persevering_face::weary_cat::weary_cat::weary_cat::Angola::weary_cat::weary_cat::weary_cat:",0,15,0,0,0,0,0,0,0,0,0
"O problema que petista assiste e concorda com Lula.
Até que um filho seja morto em um assalto, ou sua filha seja estuprada ....as pessoas por interesse próprio só dão valor na policia quando seis homens armados entram em sua casa e fazem sua família de refém",1,47,0,0,0,0,1,0,0,0,0
"Candidata de direita e com a mesma bandeira do Bolsonaro, venceu as eleições ontem.",0,14,0,0,0,0,0,0,0,0,0
Domingo é a nossa vez de varrer a esquerda do Brasil.,1,11,0,0,0,0,0,0,0,0,0
"Quem é de Direita nem assiste essa emissora lixo , literalmente.",1,11,0,0,0,0,0,0,0,0,0
"Que podemos dizer diante de coisas tão maravilhosas? Se Deus é por nós, quem será contra nós?
Romanos 8:31 NVT

DEUS É BOM :folded_hands_light_skin_tone::folded_hands_light_skin_tone:
BOM DIA :right-facing_fist_light_skin_tone::Brazil::left-facing_fist_light_skin_tone:


BOLSONARO 22:clapping_hands_light_skin_tone::right-facing_fist_light_skin_tone::left-facing_fist_light_skin_tone::Brazil::Brazil:",0,29,0,0,1,0,1,0,0,0,1
PROJETO DA ESQUERDA :backhand_index_pointing_up::backhand_index_pointing_up:TRANSFORMAR MILHÕES DE JOVENS EM ZUMBIS :backhand_index_pointing_up::backhand_index_pointing_up:JESUS É MAIOR E VENCEREMOS :folded_hands::folded_hands:,1,15,0,0,0,0,0,0,0,0,0
"Olha o que esse Bandido,Ladrão está falando,uma calúnia e defamaçao,olha para cara do bandido vermelho,quer tirar nossa Atençao,mais a Maioria dos Brasileiros,estão decedidos,reeleger o presidente.:folded_hands::Brazil::Brazil::Brazil::Brazil:.vocês não vão tomar o poder com fraudes.vamos se possível for para guerra.lutaremos pela nossa,Pátria, pela  Democracia e nossa Liberdade.ate a Morte.:Brazil::Brazil::folded_hands::folded_hands::folded_hands::blue_heart::green_heart::yellow_heart::white_heart:Todos Pelo Brasil e Deus Acima de Tudo :folded_hands::Brazil:",1,54,0,0,1,0,0,0,0,0,1
"Comece bem o seu dia!                      -OREMOS PELA NAÇÃO BRASILEIRA! 

“Não desconsideres o valor e o poder da oração. 
O corpo necessita de alimento adequado para manter-se. 
Assim também o Espírito, que é a fonte de vitalização da matéria. 
A prece constitui um combustível de alta qualidade para a sua harmonia. 
Adquire o hábito dê orar, incorpora-o aos outros mecanismos naturais da tua existência e constatarás os benefícios disso decorrentes. Não te negues o pão da vida, que é a prece sincera e afervorada.”

(Do livro: Vida Feliz, pelo Espírito de Joanna de Ângelis.)",0,93,0,0,0,0,0,0,0,0,0
":keycap_2:

15. Em outras palavras, as emendas do relator podem até ser criticadas, mas apenas numa lógica de eficiência do gasto público, questionando se os parlamentares direciom os recursos para as áreas que mais precisam, e nunca por configurar compra de apoio, como ocorria no Mensalão.

16. Pior: para conseguir apoio, Lula e o PT usavam emendas; loteavam ministérios e estatais, entregando parcelas muito maiores do orçamento nas mãos dos partidos; e ainda desviavam dinheiro público para comprar parlamentares e anular o Legislativo. Era tudo ao mesmo tempo!

17. Então, da próxima vez que você encontrar alguém malandramente tentando comparar as duas coisas, deixe claro que o Mensalão foi um esquema criminoso e um golpe contra o Legislativo enquanto o tal ""Orçamento Secreto"" é, no máximo, uma forma menos eficiente de alocar recursos.",1,133,0,0,0,0,1,0,1,0,0
":Brazil:Deus tem promessas 
para para o  Brasil, 
Terra abençoada que 
emana leite e mel.
Nós somos 
o celeiro do mundo!!

Dia 2 de Outubro, 
Iremos votar 
Bolsonaro 2022
E nos seus aliados.

Deus, Pátria e família :Brazil:

#Bolsonaro2022 
#Bolsonaro2022reeleito 

[USER]",0,40,0,0,1,0,0,0,0,0,1
"2 DE OUTUBRO, 
TODOS NAS RUAS
DE VERDE E AMRELO.
:green_heart::yellow_heart:
DEPOIS DE VOTARMOS.
NA HORA DE CONTAGENS 
DOS VOTOS, 
ISSO É PARA 
REFORÇAMOS 
NOSSA VITÓRIA  
E GARANTIRMOS 
O RESULTADO. 
:Brazil:
JAIR MESSIAS BOLSONARO REELEITO!!
DEUS, PÁTRIA E FAMÍLIA 
:Brazil::green_heart::yellow_heart::blue_heart::white_heart::Brazil:
:smiling_face_with_sunglasses::backhand_index_pointing_right_light_skin_tone::backhand_index_pointing_right_light_skin_tone:",0,41,0,0,1,0,0,0,0,0,1
"Apartir do ano que vem todos os postos de seguranças iram ter que se adaptar a todos os gêneros criados pelos esquerdistas.

Nao brigamos contra essa agenda nefasta de ideologia de gênero ai a bomba vem ano que vem.

Nao vai ter terceiro banheiro e todos os gêneros iram usar o banheiro masculino e feminino.

Eu só creio no gênero masculino e feminino na bíblia.",1,65,0,0,0,0,0,0,0,0,0
"“Diante de tudo isso, o que mais podemos dizer? Se Deus está do nosso lado, quem poderá nos vencer? Ninguém!”
‭‭Romanos‬ ‭8:31‬ ‭NTLH‬‬

Bom dia",0,25,0,0,1,0,0,0,0,0,1
":backhand_index_pointing_up: *Palavras de uma viciada* :pensive_face::pensive_face::pensive_face::pensive_face::pensive_face::pensive_face::pensive_face::pensive_face::pensive_face::pensive_face::pensive_face::pensive_face::pensive_face::pensive_face::pensive_face:

Deus, Pátria e família :Brazil:

Bolsonaro 22.",0,13,0,0,1,0,0,0,0,0,1
Perfeito para o gado ficar louco no pequeno curral mental que possui,1,12,1,0,0,0,0,0,0,0,1
"Pessoas SEM DEUS, comunistas, fatalmente irão se entregar às paixões da carne (pecado e devassidão).

O comunismo de Cuba até que demorou para abraçar o gayzismo, considerando o tempo que aquele povo está SEM DEUS, por imposição de uma ditadura.",1,40,0,0,1,0,0,0,1,0,1
"*BOM DIA!!!!*

*Que Deus abençoe teu dia e de tua FAMÍLIA também!!!*

Que a Palavra de Deus se torne vida em sua vida.

*Peçam, e vocês receberão aquilo que pedirem. Procurem e vocês acharão. Batam, e a porta se abrirá. Pois todo aquele que pede, recebe. Qualquer um que procura, acha. Se vocês apenas baterem, a porta se abrirá.*
Mateus 7:7-8

:Brazil::Brazil::Brazil::Brazil::Brazil::Brazil::Brazil:
JESUS SALVE O BRASIL DO COMUNISMO.
:Brazil::Brazil::Brazil::Brazil::Brazil::Brazil::Brazil:",0,69,0,0,1,0,0,0,0,0,1
"O PAU CANTOU NO TERREIRO DE PAI LULA.
REUNIÃO DA GANG DE 9DEDOS ACABA EM  “RISQUE A FACA” ENTRE COMUNISTAS.
Briga entre eles por desespero!",1,25,0,0,1,0,0,0,0,0,0
Se todo mundo votar nele nāo teremos outro representante de direita para deputado.,0,13,0,0,0,0,0,0,0,0,0
Mais uma postagem pra confirmar! Datapovo! Não vai ter ftaude! Deus tenha misericórdia e piedade de nós!,0,17,0,0,1,0,0,0,0,0,1
"O PAU CANTOU NO TERREIRO DE PAI LULA.
REUNIÃO DA GANG DE 9DEDOS ACABA EM  “RISQUE A FACA” ENTRE COMUNISTAS.",1,20,0,0,1,0,0,0,0,0,0
"O que se nota,  é a mesma presunção do poste em 2018, a do lula, fala como se  já tivesse ganho, tem algo estranho nisso tudo ... o bolsonaro não pode fazer campanha...",0,33,0,0,0,0,0,1,0,0,0
"Bom dia Grupo Abençoado.  Que Deus nos Abençõe em mais um dia.    E que a vontade de cutucar Petistas nunca nos falte.    Pelo bem da Nação. 
Mito na Veia 
Forte abraço 
22",1,32,0,0,1,0,0,0,0,0,1
"*O nome do BOLSONARO para Deputada Estadual na Bahia é REBECA MARTINS!*

DEPUTADA ESTADUAL É 22122 :green_heart::yellow_heart:


MANDE PARA UM BAIANO QUE VOCÊ CONHEÇA! :Brazil:",0,25,0,0,0,0,0,1,0,0,0
"Juízes indicados pela esquerda , fazendo censura a Jovem Pam porque fala mais bem do que mal do presidente !",0,20,0,0,0,0,0,0,0,0,0
"GOVERNADOR CLÁUDIO CASTRO TAMBÉM ESTÁ COM A GENTE

:Brazil: SE VOCÊ APOIA O NOSSO PRESIDENTE JAIR BOLSONARO, O GOVERNADOR CLÁUDIO CASTRO E O FUTURO SENADOR DANIEL SILVEIRA, VOCÊ TAMBÉM FAZ PARTE DA FAMÍLIA JORDY!  :thumbs_up::Brazil::clapping_hands:

:backhand_index_pointing_down::backhand_index_pointing_down::backhand_index_pointing_down::backhand_index_pointing_down::backhand_index_pointing_down::backhand_index_pointing_down::backhand_index_pointing_down::backhand_index_pointing_down::backhand_index_pointing_down:
:Brazil: RENAN JORDY :keycap_2::keycap_2::keycap_1::keycap_1::keycap_1: 
:Brazil: CARLOS JORDY  :keycap_2::keycap_2::keycap_1::keycap_1:
:Brazil: DANIEL SILVEIRA :keycap_1::keycap_4::keycap_2:
:Brazil: CLÁUDIO CASTRO :keycap_2::keycap_2:
:Brazil: JAIR BOLSONARO  :keycap_2::keycap_2:

:police_car_light:COMPARTILHE COM O MÁXIMO DE PATRIOTAS E AJUDE O BRASIL A FICAR LIVRE DO LULADRÃO, MARCELO FROUXO, ENTRE OUTROS CRÁPULAS QUE SÓ ASSOLAM O PAÍS.",1,81,0,0,0,0,0,0,0,0,1
"abençoado temos que crê mais no SENHOR!
ele tem eles e nós temos quem manda neles O ""GRANDE EU SOU O SENHOR DEUS""",0,23,0,0,1,0,0,0,0,0,1
a honra a glória é do SENHOR JESUS CRISTO e ELE não dar a ninguém!,0,15,0,0,0,0,0,0,0,0,0
"ESSE SUJEITO É PSICOPATA, DOENTE, NÃO SE ENXERGA
COMO FALA MERDA....
ALÉM DE SER UM PINGUÇO CACHACEIRO É UM MENTIROSO E TOTALMENTE DESCOLADO DA REALIDADE.... TOTALMENTE DESCOLADO DA REALIDADE
É MUITO DOENTE.... UMA ESCÓRIA",1,34,1,0,0,0,0,0,0,0,0
BOM DIA A TODOS QUE DEUS CONCEDA UMA ÓTIMA E ABENÇOADA TERÇA-FEIRA PARA TODOS NÓS SEMPRE DEUS NO COMANDO DE TUDO UM GRANDE ABRAÇO DO SEU IRMÃO E AMIGO BRITO TAMOS JUNTOS DEUS PÁTRIA E FAMÍLIA :flexed_biceps::oncoming_fist::skull_and_crossbones::Brazil::Brazil::Brazil:,0,37,0,0,1,0,0,0,0,0,1
"Agora Bolsonaro arranjou uma casa de um cidadão normal, humilde para fazer live...
É disso que o povo gosta :beaming_face_with_smiling_eyes:
Só falta mesmo ele fazer live com a Michelle interpretando em libras, e o Molusco corta o resto dos 9 tentáculos ...:thumbs_up::sweat_droplets:",1,42,0,0,0,0,0,0,0,0,0
"Boa noite,
Vamos começar uma campanha?
Quem é brasileiro e quer o bem do país, troque nesta semana sua foto do WhatsApp pela bandeira do Brasil. Será a melhor pesquisa eleitoral que você vai ver. Espalhe essa ideia. Segunda voltamos ao normal, quem topa?",0,44,0,0,0,0,0,0,0,0,0
"*Bom Dia!! Confiemos em Deus.:heart_exclamation:Deus é Poderoso,Para Fazer Infinitamente Mais.... :heart_exclamation:Muito Além Daquilo Que Pedimos ou Pensamos.*:folded_hands_light_skin_tone::butterfly::tulip::rose:",0,17,0,0,1,0,0,0,0,0,1
"Caraiiii 

Comparar gigante Brasil 
Com esses paiseco menos que o Acre!!!

Tá errado isso ai

Comparar com país decente!",1,19,0,0,0,0,0,0,0,0,0
O ex presidiário se ausenta de mas uma entrevista... mas na Globo ele ta confirmado.. algo estranho ? :face_with_tears_of_joy:,1,19,0,0,0,0,0,1,0,0,0
Se não mantiver o Bolsonaro e posteriormente um candidato de direita aí esqueça isso.,0,14,0,0,0,0,0,0,0,0,0
A Vitória de Bolsonaro está garantida por que ele é o instrumento de Deus,0,14,0,0,1,0,0,0,0,0,1
"Sobre o carnaval :confetti_ball::party_popper:
1° parcela será em outubro no valor de 90,00

O restante divide no carnê,cartão e pix.
O folião escolhe a melhor forma de pagamento.

Tem direito 
Café da manhã :hot_beverage::curry_rice::bread: 
Jatar :pot_of_food: 
Translado :bus:
Sorteios :wrapped_gift:
Brindes :collision:

A saída será dia 17/02 as 18:00 ao lado Igreja católica Sagrado Coração de Jesus
Retorno dia 21/02 as 20:00

Salve Salve Os Guerreiros Da Tribo Kariri 

Pr mais informações falar cm Sandra Marques na Impremarq metalúrgica ou cm Cristina Martins 
Contatos:backhand_index_pointing_down_medium-light_skin_tone:
[PHONE] Sandra
[PHONE] Cristina
Esses contatos são Whatsapp 

EVENTUR E GUERREIROS DA TRIBO KARIRI
AGRADECE A PREFERÊNCIA",0,101,0,0,0,0,0,0,0,0,0
"Tou não ,se tem alguém doente pelo mito sou eu .",0,11,1,0,0,0,0,0,0,0,0
PT NUNCA MAIS !!!  O POVO BRASILEIRO NÃO É IDIOTA.,1,10,1,0,0,0,0,0,0,0,0
"Ta mais do que claro que é isso mesmo, comprada as empresas de pesquisa",0,14,0,0,0,0,0,0,1,0,0
Padre Kelmon botou medo na esquerda.:flexed_biceps_medium_skin_tone::grinning_face_with_big_eyes::Brazil:,0,6,0,0,0,0,0,0,0,0,0
"A rede :face_vomiting:diz que está preparando um . programa documentário pra solta dia 30, que vai acabar com Bolsonaro, mas eles ainda não aceitaram que o nosso Mito está no lugar que Deus determinou :folded_hands::folded_hands::folded_hands:",0,35,0,0,1,0,0,0,0,0,1
"Um dia eu estava em um grupo de colegas com ideologia da esquerda e fiz um pedido de emprego para ser jardineiro para um amigo que teve problemas com a justiça, tinha sido preso, era alcoólatra e às vezes mentia. Falei que ele era gente boa e estava passando por uma fase difícil. Todos os colegas refutaram o meu pedido dizendo, Eduardo, assim fica difícil contratar um cara desses. Tenho filho pequeno e não confio.
Expliquei que se para ser jardineiro ele era tão criterioso, por que não para ser o presidente da República, uma vez que os atributos tidos como negativos eram os mesmos?
Cri-cri-cri.. o grilo cantou",1,109,0,0,0,0,0,0,0,0,1
"Orando pelas eleições justas
Pelas bênçãos preparadas pelo meu Deus; nosso Deus a todos os seus

Orando pra q Deus impeça q todo homem mau seja impedido de agir ou mover qualquer ação cruel contra o povo brasileiro 

Deus é bom",0,41,0,0,1,0,0,0,0,0,1
Tá maravilhoso mesmo! Esse é o Ailton que conheço! Que Deus ilumine seu caminho!,0,14,0,0,1,0,0,0,0,0,1
"Atenção paulistas:

A Direita está dividindo votos entre  Marcos Pontes e Janaina Paschoal...quem será eleito se continuar assim é o Márcio França, que lidera as pesquisas cujo suplente é o fundador do psol. Vamos divulgar em todos os grupos e pedir para a Direita votar para Senador   Marcos Pontes: 222. Não podemos esquecer a traição da Janaína.

*Envie aos grupos e a amigos de São Paulo.:backhand_index_pointing_up_medium-dark_skin_tone:*",0,66,0,0,0,0,0,0,0,0,0
