text_content_anonymous,preconceito,num_tokens,Capacitismo,Gordofobia,Int.Religiosa,LGBTFobia,Misoginia,Xenofobia,Racismo,Hetarismo,Prec.Politico
":backhand_index_pointing_up_light_skin_tone:Para acalmar os ânimos e focar na Missão dada pelo Capitão - que é de converter votos e convocar faltosos.

Está é a live do PR, agora há pouco. O primeiro momento começou com a apresentação e comentário sobre o gráfico de evolução da votação. 

Aí pergunto, se Bolsonaro está mostrando isso, que impacta a eleição dele mesmo, você acha mesmo que, tendo as mais brilhantes mentes do país a seu lado, eles não estão ""fazendo nada""? Eles não notaram ""nada""? 

Vamos cuidar do que podemos e deixar assuntos bem mais complexos com quem tem condição de resolver!
Claro que podemos e devemos guardar possíveis evidências. Podemos até encaminhar ao partido. 

Mas agora, vamos nos concentrar em converter votos e ficar de prontidão!
Se preciso for, mostraremos nosso apoio nas ruas, tão logo a corneta tocar! 
:raising_hands_light_skin_tone::oncoming_fist_light_skin_tone::Brazil:",0,137,0,0,0,0,0,0,1,0,0
"A esquerda está rindo da tal ""solução Trancredo"" que circula entre alguns malucos da direita.

O petista acabou de ser eleito (ao menos na visão deles), e precisa se comportar como tal.

A direita se acostumou demais com os deputags, que em vez de fazer alguma coisa útil com seus mandatos, passaram 4 anos nas redes sociais.

Parem de cair nas histórias de demagogos que só querem o seu pix.

FOCO!",0,71,1,0,0,0,0,0,0,0,0
"Já sabemos dessa tática: ""propague a mentira até que ela se torne verdade, muito infantil essa...""
Por isso sem noção, vote 22 para presidente no 2º turno.
Aqui só tem pessoas do bem e juntos com nosso presidente Jair Bolsonaro sempre...",0,41,0,0,0,0,0,0,0,1,0
"Por isso que os países vizinhos caíram na mão da esquerda! Acredito que apareceu parlamentares com o mesmo discurso e no final o povo caíram na miséria. Esse papo de que vamos conseguir contornar a situação com os parlamentares é  pura balela, o ativismo judicial vai continuar colocando alguns parlamentares de joelhos e uma é uma boa parcela vão optar pela maleta do barba!",0,64,0,0,0,0,0,0,0,0,0
"E o lula te trás paz??? Não pense nos candidatos pense na Ideologia de cada um .me entende??? O Lula ,que vota nele??? Bandido, pessoas que não quer trabalhar, Ideologia de gênero para as crianças,..... aborto,você acha normal uma pessoa rouba o seu celular, te mata .e normal ......defende as drogas.... você tem alguém na família drogado??? É essa turma que vota nele..Em uma sociedade o povo tem que pensar.... não podemos apoiar uma pessoa onde os ladrões na cadeia gritava com a vitória do Lula.O nosso presidente tem outra Ideologia pesquise....Deus ,pátria, família",0,94,0,0,1,0,0,0,0,0,1
"Quem vai pagar??? O próprio boi doando suas carnes para alimentar os humanos, é um preço bem Alto,  Não??? Desde a fundação do Mundo, só existe um que fez isso; o próprio ""JESUS CRISTO "",o Filho do ""DEUS VIVO"", e depois de séculos e séculos a maioria dos Humanos ainda Não Compreenderam  o Plano de ""DEUS"", para com a Criação...KKK...seria mentira se não fosse ""VERDADEIRO""...:folded_hands:...:swan::swan:... b dia povo de Deus, vamos dobrar os joelhos, pois a única  Certeza é ""DEUS.""..",0,80,0,0,1,0,0,0,0,0,1
Bom dia gente uma coisa que me deixou muito chateado triste decepcionado com o lresidente discursando na maçonaria isso me abateu muito isso lá na maçonaria e coisa ruim não é de Deus mesmo asim vou vota nele,0,38,0,0,1,0,0,0,1,0,1
"Eu saí de lá, me agrediam sem eu fazer nada, só por ser bolsonarista. Uma vez me cancelaram porque compartilhei um post do Alan dos Santos. Twitter é um lixo!",0,30,0,0,1,0,0,0,0,0,0
TO SAINDO FORA DESSE GRUPO .SEM FUTURO E SEM OBJETIVO .SOU BOLSONARO 22 22 22 22 22 22 22 22 SEMPREEEEEEE!!!! VCS JÁ PERDERAM PETISTA ESSA NAÇÃO PERTENCE SO DEUS VIVO .O SENHOR DOS EXÉRCITOS!!!!!!!,0,35,0,0,1,0,0,0,0,0,1
"VOTOS BRANCOS, NULOS E ABSTENÇÕES VÃO ELEGER O LULA, POIS A ESQUERDA JAMAIS DEIXA DE VOTAR NO SEU CANDIDATO, BOM OU RUIM !!! Foi assim na ARGENTINA, CHILE e COLÔMBIA !!!",0,31,0,0,0,0,0,0,1,0,0
"""A OAB é contra a pena de morte, porque preso condenado não paga advogado, mas tudo bem. No dia em que eu for ditador deste País, vamos resolver esse problema. Pode ter certeza disso aí. Democraticamente, não vamos resolver nunca. É a mesma coisa de chover no molhado."" _Jair Bolsonaro, defensor da liberdade e da democracia, em audiência na Câmara dos deputados, na comissão de combate à violência, na Sessão 000754/001, em 21/08/2001.

Isso explica a admiração que o democrático Bolsonaro tinha por Hugo Chávez, outro grande democrata a ser seguido.

Não há mocinhos nesse jogo político. São todos raposas velhas e astutas. O povo é muito inocente... Queria um messias, mas encontrou um Judas.",0,115,0,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0,0,0,0,0
"Health Officials Dumped Stocks in January 2020, Before COVID Was Declared an Emergency

""In a shocking new report (archive) from the Wall Street Journal, leading health officials began offloading stocks at truly unprecedented rates in January 2020—well before the COVID-19 emergency was declared—with officials at the US Department of Health and Human Services selling 60% more stocks in January 2020 than average over the previous 12 months.

One deputy to NIAID Director Anthony Fauci reported selling between $157,000 and $480,000 in stocks before the end of January.

Weeks later, stock prices around the world went into freefall at the fastest rate since the Great Depression as word got round that officials were planning a complete shutdown of the global economy.

The ensuing lockdowns were unprecedented in the western world prior to Xi Jinping’s lockdown of Wuhan and weren’t part of any democratic country’s pandemic plan…""

:backhand_index_pointing_right: Read more: The New Normal",0,151,0,0,0,0,0,0,0,0,0
"Boa tarde irmãos paz.Uma ótima tarde e semana abençoada pelo Pai Altíssimo.Paz queridos irmãos :raising_hands_medium-dark_skin_tone::raising_hands_medium-dark_skin_tone::folded_hands_medium-dark_skin_tone::folded_hands_medium-dark_skin_tone::smiling_face_with_smiling_eyes::smiling_face_with_smiling_eyes::red_heart::red_heart::red_heart::folded_hands_medium-dark_skin_tone::folded_hands_medium-dark_skin_tone::raising_hands_medium-dark_skin_tone::raising_hands_medium-dark_skin_tone::red_heart::red_heart::folded_hands_medium-dark_skin_tone::folded_hands_medium-dark_skin_tone::smiling_face_with_smiling_eyes::smiling_face_with_smiling_eyes::red_heart::red_heart::red_heart:

Agora sei que o Senhor salva o seu ungido; ele lhe responderá lá do seu santo céu, com a força salvadora da sua destra. 7. Uns confiam em carros e outros em cavalos, mas nós faremos menção do nome do Senhor nosso Deus. 8. Uns encurvam-se e caem, mas nós nos erguemos e ficamos de pé. 9. Salva-nos, Senhor; ouça-nos o Rei quando clamarmos. Salmos: 20. 6,7,8 e 9",0,84,0,0,1,0,0,0,0,0,1
":Brazil: ATENÇÃO, PATRIOTA! :Brazil:

ESTAMOS ORGANIZANDO UMA COTINHA PARA MANTER OS IRMÃOS NAS PARALISAÇÕES EM PROL DO PRESIDENTE!!! QUEM NÃO PUDER ESTAR PRESENTE, PEDIMOS QUE CONTRIBUA COM DINHEIRO PARA A ÁGUA E ALIMENTAÇÃO DOS QHE ESTÃO EM LINHA DE FRENTE! :Brazil:


QUALQUER VALOR É BEM VINDO! :folded_hands::folded_hands:

PIX :
 

60d08556-07c7-4b1f-8d02-300fcf24fcc4


""Eu sou Deus, o Deus de seu pai"", disse ele. ""Não tenha medo de descer ao Egito, por­que lá farei de você uma grande nação.
Gênesis 46:3 :folded_hands::folded_hands::folded_hands::folded_hands:",0,78,0,0,1,0,0,0,0,0,1
"""Os justos vêem a ruína deles, e se regozijam; os inocentes zombam deles, dizendo:
‘Certo é que os nossos inimigos foram destruídos, e o fogo devorou a sua riqueza’.
""Sujeite-se a Deus, fique em paz com ele, e a prosperidade virá a você.
Aceite a instrução que vem da sua boca e ponha no coração as suas palavras.

Jó 22:19-22",0,60,0,0,1,0,0,0,0,0,1
"Temo visto desde antes de bolsonaro eleger esses nefastos da esquerda acusar o presidente de tudo, e não provarem nada nessa altura do campeonato só cai na narrativa da esquerda quem quer. Força, foco, e fé. Deus no comando.",0,39,0,0,1,0,0,0,0,0,1
Não vou sair desse ñ.  Me refiro do grupo de esquerda que estão se passando como apoiadores do presidente.,0,19,0,0,0,0,0,0,0,0,0
"Pelo amor de Deus... Como podem Acreditar  nisso...

Cadê o ADM desse grupo????",0,13,0,0,1,0,0,0,0,0,1
"Mau pastor falou e mostrou muitas provas que o bolsonaro, a primeira dama e a damares tem pacto com o Satanás.",0,21,0,0,1,0,0,0,0,0,0
Quem mais nos atrapalha e a direita puts galera Chequem os fatos antes de repassar,0,15,0,0,0,0,0,0,0,0,0
"Não é falha. Presta atenção no alto da tela à esquerda! A barra verde muda de BR para PR, mostrando a apuração do Presidente no Paraná! Em seguida, volta para BR. Verifica lá!:face_with_monocle:",0,33,1,0,0,0,0,0,0,0,0
Agora entendi o que fizeram com as urnas...se você digitar uma sequência de candidatos de direita. A ir a automaticamente bloqueia a tecla 22...,0,24,0,0,0,0,0,0,0,0,0
"Daniel Ortega, o ditador da Nicarágua, e Lula. Uma amizade de longa data.",0,13,0,0,0,0,0,0,0,0,1
"Eu vou parar um minuto para me ajoelhar e orar pela nossa liberdade, e que seja feita a vontade de Deus. Quem quiser e acompanhe :folded_hands:",0,26,0,0,1,0,0,0,0,0,1
"Que a mensagem de Cristo, com toda a sua riqueza, viva no coração de vocês! Ensinem e instruam uns aos outros com toda a sabedoria. Cantem salmos, hinos e canções espirituais; louvem a Deus, com gratidão no coração. 
Colossenses 3:16 NTLH 
:open_book::Brazil::Israel::place_of_worship:
#OremPeloBrasil 
#OremUnsPelosOutros 
#BomDia 
#PazSejaConvosco 
#OtimaQuintafeira 
#DeusTeAbençoe 
#DeusPatriaFamiliaLiberdade 
#BrasilAcimaDeTudo 
#DeusAcimaDeTodos",0,51,0,0,1,0,0,0,0,0,1
"Eles  só querem tumultuar o grupo.
Eles criaram um canal onde deixaram claro que iriam entrar em todos os grupos conservadores para espalharem fake news e tumultuar.
Um espalha fake news e outro comenta como se estivesse indignado, é essa a estratégia.
Temos que denunciar e pedir para o administrador do grupo remover.

Denunciem

E a estratégia de sempre, dividir pra conquistar.
""Acuse-os do que você faz""",0,67,0,0,0,0,0,0,1,0,0
"Ouvi falar que em certos lugares aí até tiro com bala de borracha os policiais deram, pelo amor de Deus o povo AJOELHADO PEDINDO PIEDADE PRA PARAR",0,27,0,0,1,0,0,0,0,0,1
"Já peguei 2 que votaram em branco e mostrei a realidade,uma coisa muito importante e o agronegócio eles não vão aceitar o molusco,pq todos sabemos que o molusco não tem isso de votos,e o agronegócio simplesmente vão parar o país ou seja eu mostrei a realidade e os dois que estavam indecisos mostrei ou e Jair ou já era o Brasil pq não tem pada onde correr,e os dois se arrependeram de terem votado em branco disseram que vão votar no Presidente só para o molusco não ser eleito",0,89,0,0,0,0,0,0,1,0,0
Boa noite amigo eu pesso um favorzinho a todos se alguém souber o nome e número de candidatos apoiado pelo nosso presente me passe por favor Deus abençoe a todos,0,30,0,0,1,0,0,0,0,0,1
Está assim pq crê no homem..... quando tiver fé crer que DEUS esta no controle e confiar nele tudo pode mudar  não se apavore com situações foque no DEUS que temos o único único maior só ele é DEUS.,0,39,0,0,1,0,0,0,0,0,1
"É isso que estou falando! A esquerda está usando isso.

Ou seja, não acreditar na boa intenção deles. 

Liberdade sempre! Quem quer ser vegano ou vegetariano, ok, mas não tirar a força a opção das pessoas comerem o que se quer.",0,41,0,0,0,0,0,0,0,0,1
"O Brasil só é Brasil independente hoje por causa de Dom Pedro I que era maçom.
Mas Bolsonaro não é maçom e um dos principais assuntos para ser um maçom digno o primeiro é acreditar em Deus. Então falem menos bosta pois muitos aqui não sabem como funciona eu sou evangélico e também fui maçom, parem de ser ignorantes.",0,59,0,0,1,0,0,0,0,0,1
"Feliz Aniversário
É bom saber que você está investindo neste empreendimento enviado por Deus.",0,14,0,0,1,0,0,0,0,0,1
"PARTICIPE DA CAMPANHA!

Conquiste UM OU MAIS votos para o Bolsonaro até o 2º turno!

É hora de falar com seus avós, amigos próximos e conhecidos que se abstiveram ou que votaram em outros candidatos.

Se cada cidadão decente e de direita fizer a sua parte, a vitória do Bolsonaro estará garantida! 

#Conquiste1Voto",0,53,0,0,0,0,0,0,0,0,0
"Porque essa manifestação, e paralização foi uma mobilização do povo, e dos nossos amigos CAMINHONEIROS,  partiu da vontade do povo.
E não foi nenhum político e nem o presidente que pediu, exigiu.

E se usarmos símbolos e músicas relacionada a eles pode prejudica-lo. E isso não é justo.

Somos nós o povo que estamos insatisfeitos com os poderes e com o resultado das urnas, e vamos lutar pela.nossa liberdade e democracia que já está com os dois pés na ditadura comunista.

Quem diria que nós povo Brasileiros íamos chegar neste ponto, pelo erros dos nossos bisavós, avós e pais que votaram para CANDIDATOS errados. Hoje quem sofre as consequências somos nós, e amanhã pode ser nossos filhos e netos.",0,119,0,0,0,0,0,0,0,0,1
A esquerda tá implantada a divisão do sudeste com o nordeste e o povo tá caindo nessa,0,17,0,0,0,0,0,0,0,0,0
":orange_square:  TWITTER  :orange_square:

:speaking_head: Demagogia do Oprimido :keycap_2::keycap_2:
:newspaper: #[USER]

Tarcísio e Bolsonaro visitaram a PM baleada por bandidos em seção eleitoral de SP

Essa violência política não foi lembrada pela esquerda ou pelo STF

:watch: 05/10/2022 - 06:43:09
via Twitter for Android
Ver no Twitter :window:",0,47,0,0,0,0,0,0,0,0,0
"Olha só o desespero da esquerda,  já tem áudio deles, desesperados.
Agora pouco Michel Temer,  este mesmo já declarou apoio ao presidente bolsonaro,  kkkk
Não vale nada ele, mais político de vive disto, sabe que esquerda já era.
Kkk",0,39,0,0,0,0,0,0,0,0,0
Bolsonaro é JUDAS! A nossa Biblia Sagrada já nos avisava sobre os FALSOS PROFETAS!! O nome de DEUS está sendo USURPADO! CANALHA!,0,22,0,0,1,0,0,0,0,0,1
DANIEL SILVEIRA DEVE SER O SENADOR MAIS VOTADO DO BRASIL E PARA ISTO VOCÊ DEVE ENTENDER QUE É O UNICO QUE VAI MOSTRAR PARA OS SRS. DITADORES . QUE NÓS NÃO ACEITAMOS DITADURA DA TOGA NO BRASIL. DANIEL SILVEIRA O SENADOR MAIS VOTADO DO BRASIL !!!,0,46,0,0,0,0,0,0,0,0,1
"Já aceitei Jesus: e agora?

Você pode ser cristão há muito ou pouco tempo, mas sempre vão existir áreas nas quais você precisa de transformação.

Apesar de Deus ser Todo-Poderoso, Ele nunca vai forçar você a mudar. Para você mudar, você tem que permitir que Ele trabalhe em você. Por vezes a transformação vai doer, Deus vai querer trabalhar em partes delicadas da tua vida. Mas se você deixar Deus operar, certamente experimentará as grandes coisas que Ele tem para a tua vida!",0,83,0,0,1,0,1,0,0,0,1
"Candidatos bolsonaristas por MG 

ESTADUAL

Bruno Engler - 22222
Flávia Borja 11177
Bartô - 22111
Alê Portela - 22333
Coronel Sandro - 22011
Coronel Henrique - ( PL) -22500
Andrea Horta - (PL) - 22707
Antonio Carlos ( PL) - 22123
Caporezzo (PL) -22038
Carlos Policarpo( PL) - 22033
Carol Figueiredo ( PL) -22120
Dr. Sebastião ( PL) - 22789
Coronel Cláudia  - 22580

FEDERAL:

Wilson Koressawa - 1457
Lincoln Portela - 2233
Junio Amaral- 2238
Nikolas Ferreira - 2222 
Márcio Kakau  - 2258
Fernando Borja - 1177
Maurício do Volei ( PL) - 2210
Alfredo Guimarães ( PL) - 2250
Aline Bastos  ( PL) - 2202
André Consentini ( PL) -2228


GOVERNADOR :  Zema - 30 

SENADO :Cleitinho - 200

PRESIDENTE: Jair M.Bolsonaro - 22


Lista atualizada em 04/09
Às 19:00h",0,132,0,0,0,0,0,0,0,0,1
"-COMBATE AO CRIME:

BOLSONARO:

. Defesa de ampla defesa LEGAL para o cidadão de bem
. Sucessivos recordes de apreensão de drogas
. Menores números de criminalidade nos últimos 20 anos
. Menor número de assassinatos em duas décadas: 41 mil, em 2021
. Maior redução de assassinatos de série história: -21% (2019)

Aumento recorde de apreensão de drogas:

. Maconha:+133,89%
. Cocaína:+67,67%

LULA E PT:

. Bandidolatria (defesa de terroristas mundiais e relativização de crime)
. Diálogos cabulosos
. Maior aumento na criminalidade da história do País
. Quase 70 mil assassinatos por ano
. Aumento de +25,5% no número de assassinatos de 2015 para 2016
. Condescendência com os ""meninos que roubam celular"" - Lula",0,117,0,0,0,0,0,0,0,0,0
"YAHU  E YAHUSHUA  SÃO  MERA DE VASO? 

RESPOSTA :SIM,PQ  YAHU  É  O DEUS ABISSAL,JUDAICO, CABALÍSTICO  DE ISÍS RÁ  HELL.

OU SEJA,O DEUS DOS JUDEUS.

YAHUSHUA  É  UMA VERSÃO  DE JESUS  CRISTO INEXISTENTE INVENTADO.

OU SEJA  ,INVENTADO POR CONSTANTINO.",0,38,0,0,1,0,0,0,0,0,1
Tem muita gente estranho aqui agora... postando fake... absurdo o que virou.... fui.....,0,13,0,0,0,0,0,1,0,0,0
"#ELEIÇÕES: Segurança de Zambelli é preso em flagrante por disparo de arma de fogo

Um segurança da deputada federal Carla Zambelli (PL-SP), identificado apenas como Daniel, foi preso em flagrante pela Polícia Civil de São Paulo no início desta madrugada (30/10) sob a acusação deporte de arma de fogo. Ele vai passar por audiência de custódia, quando será definida se permanecerá ou não na prisão. O segurança acompanhava a parlamentar na tarde de ontem, quando houve uma confusão e um disparo de arma de fogo. Imagens mostram Zambelli andando pela rua empunhando uma arma em perseguição ao jornalista negro Luan Araújo. A deputada prestou depoimento à polícia. Já Araújo esteve no 4º Distrito Policial para prestar queixa contra Zambelli, acusando-a de racismo, disparo de arma de fogo e porte ilegal de arma.

Fonte: BDM

:small_orange_diamond: t.me/alexeconomia",0,136,0,0,1,0,0,1,0,0,0
